ts,rpm,speed,throttle_pos,load,temp,manifold_pressure,intake_air_temp,maf
1558526547077,2611,50.9633312617,16.862745098,34.1176470588,53,172.366243795,31,0.02380968
1558526548456,2547,50.3418272219,23.137254902,33.3333333333,53,137.892995036,31,0.02380968
1558526549858,2488,49.0988191423,16.862745098,24.7058823529,53,227.523441809,31,0.02380968
1558526551217,2436,47.8558110628,16.862745098,25.8823529412,53,158.576944291,31,0.02380968
1558526552590,2417,47.234307023,31.7647058824,34.5098039216,53,179.260893547,31,0.02380968
1558526553952,2378,46.6128029832,16.862745098,26.6666666667,53,144.787644788,31,0.02380968
1558526555323,2316,45.3697949037,16.862745098,21.1764705882,53,144.787644788,31,0.02380968
1558526556681,2245,44.1267868241,16.862745098,18.431372549,53,199.944842802,31,0.02380968
1558526558039,2199,42.8837787446,23.5294117647,22.7450980392,53,544.677330392,32,0.02380968
1558526559399,2253,44.1267868241,54.9019607843,53.3333333333,53,668.781025924,32,0.02380968
1558526560757,2353,45.9912989434,43.5294117647,72.9411764706,53,592.939878654,31,0.02380968
1558526562163,2439,47.8558110628,37.6470588235,75.2941176471,53,475.730832874,31,0.02380968
1558526563521,2491,48.4773151025,35.2941176471,71.7647058824,53,468.836183122,31,0.02380968
1558526564879,2537,49.7203231821,35.2941176471,68.2352941176,53,413.678985108,31,0.02380968
1558526566243,2565,50.3418272219,31.3725490196,62.7450980392,53,317.153888582,31,0.02380968
1558526567595,2579,50.3418272219,27.8431372549,51.7647058824,53,296.469939327,31,0.02380968
1558526568957,2568,50.3418272219,26.6666666667,44.3137254902,53,282.680639823,31,0.02380968
1558526570311,2551,50.3418272219,31.7647058824,41.9607843137,53,441.257584115,31,0.02380968
1558526571685,2574,50.3418272219,34.1176470588,50.9803921569,53,434.362934363,31,0.02380968
1558526573044,2585,50.9633312617,32.9411764706,54.1176470588,53,365.416436845,31,0.02380968
1558526574434,2593,50.9633312617,30.1960784314,51.7647058824,53,289.575289575,31,0.02380968
1558526575792,2581,50.9633312617,23.9215686275,43.137254902,53,241.312741313,31,0.02380968
1558526577169,2550,49.7203231821,23.9215686275,36.862745098,53,241.312741313,31,0.02380968
1558526578524,2516,49.0988191423,23.9215686275,33.7254901961,53,241.312741313,31,0.02380968
1558526579883,2484,48.4773151025,27.4509803922,34.9019607843,53,186.155543298,31,0.02380968
1558526581240,2475,47.8558110628,30.1960784314,32.5490196078,53,448.152233867,31,0.02380968
1558526582631,2461,48.4773151025,35.6862745098,48.6274509804,53,468.836183122,31,0.02380968
1558526583989,2497,49.0988191423,35.2941176471,57.2549019608,53,468.836183122,31,0.02380968
1558526585347,2522,49.7203231821,34.1176470588,61.1764705882,53,406.784335356,31,0.02380968
1558526586705,2531,49.7203231821,32.5490196078,59.2156862745,53,441.257584115,31,0.02380968
1558526588095,2552,49.7203231821,36.0784313725,62.3529411765,53,434.362934363,31,0.02380968
1558526589486,2558,50.3418272219,30.5882352941,58.8235294118,53,365.416436845,31,0.02380968
1558526590876,2550,50.3418272219,30.9803921569,54.5098039216,53,365.416436845,31,0.02380968
1558526592251,2555,50.3418272219,30.9803921569,52.5490196078,53,344.73248759,31,0.02380968
1558526593626,2507,49.7203231821,16.862745098,42.7450980392,53,289.575289575,31,0.02380968
1558526595020,2511,49.0988191423,31.3725490196,43.137254902,53,475.730832874,31,0.02380968
1558526596390,2545,49.7203231821,35.6862745098,54.5098039216,53,475.730832874,31,0.02380968
1558526597748,2585,50.9633312617,35.6862745098,60.0,53,475.730832874,31,0.02380968
1558526599106,2625,51.5848353014,30.1960784314,60.0,53,344.73248759,31,0.02380968
1558526600481,2620,51.5848353014,30.1960784314,53.7254901961,53,386.1003861,31,0.02380968
1558526601854,2616,51.5848353014,32.5490196078,53.7254901961,53,406.784335356,31,0.02380968
1558526603229,2599,50.9633312617,16.862745098,42.7450980392,53,144.787644788,30,0.02380968
1558526604586,2504,49.7203231821,24.7058823529,33.3333333333,53,261.996690568,31,0.02380968
1558526605949,2503,49.0988191423,35.2941176471,39.6078431373,53,496.414782129,31,0.02380968
1558526607304,2534,49.7203231821,36.862745098,54.5098039216,53,489.520132377,31,0.02380968
1558526608679,2571,50.3418272219,34.9019607843,61.1764705882,53,441.257584115,31,0.02380968
1558526610037,2582,50.9633312617,25.0980392157,56.862745098,53,158.576944291,31,0.02380968
1558526611395,2551,49.7203231821,29.4117647059,40.7843137255,53,399.889685604,31,0.02380968
1558526612769,2508,49.0988191423,25.4901960784,43.5294117647,53,261.996690568,31,0.02380968
1558526614159,2474,48.4773151025,25.4901960784,39.6078431373,53,282.680639823,31,0.02380968
1558526615517,2432,47.8558110628,31.3725490196,42.7450980392,53,379.205736349,31,0.02380968
1558526616875,2395,47.234307023,23.5294117647,41.1764705882,53,248.207391065,31,0.02380968
1558526618237,2321,45.3697949037,25.8823529412,38.8235294118,53,455.046883618,31,0.02380968
1558526619593,2306,45.3697949037,36.0784313725,54.1176470588,53,489.520132377,31,0.02380968
1558526620974,2306,45.3697949037,37.6470588235,65.4901960784,53,523.993381136,31,0.02380968
1558526622372,2304,45.3697949037,28.6274509804,66.6666666667,53,358.521787093,31,0.02380968
1558526623763,2300,45.3697949037,34.9019607843,65.4901960784,53,475.730832874,31,0.02380968
1558526625169,2328,45.3697949037,34.5098039216,66.2745098039,53,455.046883618,31,0.02380968
1558526626528,2365,46.6128029832,34.1176470588,65.0980392157,53,448.152233867,31,0.02380968
1558526627903,2435,47.8558110628,32.9411764706,62.7450980392,53,386.1003861,30,0.02380968
1558526629279,2485,48.4773151025,26.6666666667,54.9019607843,53,289.575289575,30,0.02380968
1558526630634,2500,49.0988191423,16.862745098,41.1764705882,53,144.787644788,30,0.02380968
1558526632009,2481,48.4773151025,23.5294117647,28.6274509804,53,268.89134032,31,0.02380968
1558526633400,2500,49.0988191423,26.6666666667,31.3725490196,53,289.575289575,31,0.02380968
1558526634793,2517,49.7203231821,29.0196078431,34.9019607843,53,324.048538334,31,0.02380968
1558526636147,2539,49.7203231821,34.1176470588,44.7058823529,53,441.257584115,31,0.02380968
1558526637507,2550,49.7203231821,34.1176470588,53.3333333333,53,441.257584115,31,0.02380968
1558526638880,2537,49.7203231821,34.1176470588,58.0392156863,53,441.257584115,31,0.02380968
1558526640242,2542,49.7203231821,32.1568627451,59.2156862745,53,392.995035852,31,0.02380968
1558526641597,2525,49.7203231821,32.1568627451,57.6470588235,53,413.678985108,31,0.02380968
1558526642956,2525,49.7203231821,34.1176470588,59.2156862745,53,448.152233867,31,0.02380968
1558526644313,2522,49.7203231821,33.7254901961,61.568627451,53,227.523441809,31,0.02380968
1558526645687,2466,48.4773151025,16.862745098,43.9215686275,53,144.787644788,30,0.02380968
1558526647062,2379,45.9912989434,32.9411764706,36.4705882353,53,441.257584115,31,0.02380968
1558526648419,2337,45.9912989434,24.7058823529,40.3921568627,53,324.048538334,31,0.02380968
1558526649778,2299,45.3697949037,16.862745098,38.8235294118,53,206.839492554,31,0.02380968
1558526651136,2256,44.1267868241,42.7450980392,51.3725490196,53,592.939878654,31,0.02380968
1558526652501,2301,45.3697949037,42.7450980392,69.4117647059,53,586.045228902,31,0.02380968
1558526653869,2337,45.9912989434,41.568627451,78.0392156863,53,489.520132377,31,0.02380968
1558526655227,2326,45.3697949037,26.6666666667,69.4117647059,53,255.102040816,31,0.02380968
1558526656585,2224,43.5052827843,16.862745098,49.0196078431,53,158.576944291,31,0.02380968
1558526657946,2078,41.0192666252,22.3529411765,35.2941176471,53,517.098731384,31,0.02380968
1558526659302,1991,39.1547545059,16.862745098,40.7843137255,53,220.628792057,31,0.02380968
1558526660676,1937,37.9117464264,41.9607843137,57.2549019608,53,510.204081633,31,0.02380968
1558526662034,1885,37.2902423866,16.862745098,52.5490196078,53,172.366243795,31,0.02380968
1558526663411,1474,34.1827221877,16.862745098,55.6862745098,53,206.839492554,31,0.02380968
1558526664767,1440,31.6967060286,29.8039215686,27.8431372549,53,592.939878654,31,0.02380968
1558526666126,2128,31.6967060286,39.2156862745,57.6470588235,53,551.571980143,31,0.02380968
1558526667501,2182,32.9397141081,40.7843137255,70.1960784314,53,634.307777165,31,0.02380968
1558526668864,2249,34.1827221877,42.3529411765,80.7843137255,53,434.362934363,31,0.02380968
1558526670217,2195,33.5612181479,16.862745098,61.9607843137,53,255.102040816,31,0.02380968
1558526671591,2151,32.3182100684,16.862745098,61.568627451,53,158.576944291,31,0.02380968
1558526672950,1987,30.453697949,18.0392156863,43.5294117647,53,654.99172642,31,0.02380968
1558526674339,1961,29.8321939093,16.862745098,60.7843137255,53,172.366243795,31,0.02380968
1558526675697,1831,27.9676817899,16.862745098,43.5294117647,53,648.097076669,31,0.02380968
1558526677057,1811,27.3461777502,58.431372549,68.2352941176,53,654.99172642,31,0.02380968
1558526678415,1930,29.2106898695,54.1176470588,80.7843137255,53,661.886376172,31,0.02380968
1558526679789,2074,31.0752019888,49.8039215686,86.2745098039,53,661.886376172,31,0.02380968
1558526681153,2214,33.5612181479,59.6078431373,88.6274509804,54,668.781025924,31,0.02380968
1558526682506,2340,35.4257302672,46.6666666667,90.5882352941,54,613.62382791,31,0.02380968
1558526683864,2451,36.6687383468,47.4509803922,90.1960784314,53,634.307777165,31,0.02380968
1558526685227,2520,38.5332504661,54.1176470588,90.9803921569,54,661.886376172,31,0.02380968
1558526686599,2601,39.7762585457,39.2156862745,89.8039215686,54,482.625482625,30,0.02380968
1558526687955,2620,39.7762585457,32.9411764706,77.2549019608,54,517.098731384,30,0.02380968
1558526689313,2637,39.7762585457,46.6666666667,80.0,54,510.204081633,30,0.02380968
1558526690671,2674,40.3977625855,35.2941176471,74.9019607843,54,455.046883618,30,0.02380968
1558526692033,2645,39.7762585457,32.5490196078,67.8431372549,54,317.153888582,30,0.02380968
1558526693388,2596,39.1547545059,47.4509803922,64.7058823529,54,613.62382791,30,0.02380968
1558526694746,2639,39.7762585457,40.3921568627,71.7647058824,54,634.307777165,30,0.02380968
1558526696104,2686,40.3977625855,39.6078431373,78.0392156863,54,517.098731384,30,0.02380968
1558526697478,2692,41.0192666252,37.6470588235,75.6862745098,54,586.045228902,30,0.02380968
1558526698884,2713,41.0192666252,44.3137254902,80.0,54,586.045228902,30,0.02380968
1558526700243,2743,41.640770665,45.8823529412,82.7450980392,54,613.62382791,30,0.02380968
1558526701601,2792,42.2622747048,47.4509803922,85.0980392157,54,523.993381136,30,0.02380968
1558526702974,2822,42.8837787446,45.0980392157,83.5294117647,54,586.045228902,30,0.02380968
1558526704336,2850,42.8837787446,38.8235294118,80.3921568627,54,517.098731384,30,0.02380968
1558526705707,2853,42.8837787446,47.8431372549,81.1764705882,55,558.466629895,30,0.02380968
1558526707098,2847,43.5052827843,36.862745098,76.4705882353,54,455.046883618,30,0.02380968
1558526708487,2819,42.8837787446,25.4901960784,65.4901960784,54,268.89134032,30,0.02380968
1558526709883,2725,41.0192666252,40.0,59.6078431373,55,517.098731384,31,0.02380968
1558526711268,2699,41.0192666252,25.4901960784,55.2941176471,55,296.469939327,31,0.02380968
1558526712642,2627,39.7762585457,33.7254901961,53.7254901961,55,420.573634859,31,0.02380968
1558526714001,2620,39.7762585457,43.137254902,65.4901960784,55,599.834528406,31,0.02380968
1558526715378,2684,40.3977625855,48.2352941176,76.0784313725,55,620.518477661,31,0.02380968
1558526716733,2733,41.640770665,46.6666666667,82.3529411765,55,455.046883618,31,0.02380968
1558526718140,2705,41.0192666252,16.862745098,62.3529411765,55,158.576944291,31,0.02380968
1558526719497,2561,39.1547545059,38.8235294118,57.2549019608,55,523.993381136,31,0.02380968
1558526720855,2578,39.1547545059,38.8235294118,66.2745098039,55,475.730832874,31,0.02380968
1558526722230,2595,39.1547545059,43.5294117647,69.8039215686,55,586.045228902,31,0.02380968
1558526723588,2637,39.7762585457,41.568627451,76.0784313725,55,337.837837838,31,0.02380968
1558526724946,2611,39.1547545059,29.0196078431,62.3529411765,55,392.995035852,31,0.02380968
1558526726304,2572,39.1547545059,31.7647058824,63.9215686275,55,344.73248759,31,0.02380968
1558526727679,2504,37.9117464264,30.9803921569,50.1960784314,55,503.309431881,31,0.02380968
1558526729038,2492,37.9117464264,23.9215686275,54.9019607843,55,158.576944291,31,0.02380968
1558526730428,2407,36.6687383468,32.1568627451,40.7843137255,55,399.889685604,31,0.02380968
1558526731817,2427,36.6687383468,16.862745098,41.9607843137,55,137.892995036,31,0.02380968
1558526733212,2399,36.047234307,23.5294117647,32.9411764706,55,227.523441809,31,0.02380968
1558526734598,2413,36.6687383468,26.2745098039,32.5490196078,55,165.471594043,31,0.02380968
1558526735973,2404,36.6687383468,16.862745098,25.4901960784,55,144.787644788,31,0.02380968
1558526737364,2374,36.047234307,16.862745098,20.0,55,572.255929399,31,0.02380968
1558526738753,2523,37.9117464264,54.9019607843,50.9803921569,54,634.307777165,31,0.02380968
1558526740112,2788,42.2622747048,23.5294117647,62.7450980392,54,144.787644788,31,0.02380968
1558526741470,2385,43.5052827843,43.9215686275,63.9215686275,55,606.729178158,31,0.02380968
1558526742830,2376,46.6128029832,29.8039215686,64.7058823529,48,344.73248759,31,0.02380968
1558526744190,2464,48.4773151025,24.3137254902,51.7647058824,53,179.260893547,31,0.02380968
1558526745545,2494,49.0988191423,16.862745098,34.9019607843,53,137.892995036,31,0.02380968
1558526746904,2493,49.0988191423,16.862745098,24.7058823529,53,137.892995036,31,0.02380968
1558526748262,2520,49.0988191423,24.7058823529,22.3529411765,53,227.523441809,31,0.02380968
1558526749653,2531,49.7203231821,17.6470588235,22.3529411765,63,144.787644788,32,0.02380968
1558526751027,2540,49.7203231821,17.2549019608,18.0392156863,67,144.787644788,32,0.02380968
1558526752386,2541,49.7203231821,17.2549019608,16.0784313725,60,137.892995036,32,0.02380968
1558526753744,2531,49.7203231821,17.2549019608,14.9019607843,69,172.366243795,33,0.02380968
1558526755118,2535,49.7203231821,25.4901960784,19.6078431373,69,234.418091561,33,0.02380968
1558526756495,2585,50.9633312617,22.3529411765,22.3529411765,68,186.155543298,33,0.02380968
1558526757867,2589,50.9633312617,16.862745098,19.6078431373,68,137.892995036,33,0.02380968
1558526759225,2549,49.7203231821,16.862745098,16.862745098,67,137.892995036,33,0.02380968
1558526760583,2499,49.0988191423,23.9215686275,16.0784313725,66,248.207391065,33,0.02380968
1558526761945,2480,48.4773151025,26.2745098039,23.9215686275,66,268.89134032,33,0.02380968
1558526763348,2477,48.4773151025,26.2745098039,29.4117647059,66,282.680639823,33,0.02380968
1558526764722,2468,48.4773151025,31.7647058824,38.8235294118,65,275.785990072,33,0.02380968
1558526766113,2425,47.8558110628,17.2549019608,32.5490196078,64,151.682294539,33,0.02380968
1558526767492,2372,46.6128029832,26.2745098039,30.5882352941,64,406.784335356,33,0.02380968
1558526768893,2386,46.6128029832,36.0784313725,44.7058823529,64,482.625482625,33,0.02380968
1558526770268,2423,47.234307023,35.6862745098,56.4705882353,64,379.205736349,33,0.02380968
1558526771626,2437,47.8558110628,29.0196078431,52.9411764706,64,330.943188086,33,0.02380968
1558526773004,2425,47.8558110628,28.6274509804,48.6274509804,64,324.048538334,33,0.02380968
1558526774359,2410,47.234307023,27.4509803922,45.8823529412,64,296.469939327,33,0.02380968
1558526775749,2397,47.234307023,32.1568627451,45.0980392157,64,475.730832874,32,0.02380968
1558526777107,2413,47.234307023,34.9019607843,55.6862745098,63,406.784335356,32,0.02380968
1558526778466,2431,47.8558110628,26.2745098039,50.5882352941,63,282.680639823,32,0.02380968
1558526779824,2435,47.8558110628,30.1960784314,47.0588235294,63,351.627137341,32,0.02380968
1558526781182,2464,48.4773151025,30.1960784314,47.4509803922,63,351.627137341,32,0.02380968
1558526782540,2500,49.0988191423,30.1960784314,46.6666666667,63,351.627137341,32,0.02380968
1558526783899,2546,49.7203231821,27.8431372549,45.0980392157,63,234.418091561,32,0.02380968
1558526785278,2579,50.3418272219,21.568627451,35.6862745098,63,213.734142306,32,0.02380968
1558526786631,2595,50.9633312617,20.7843137255,29.8039215686,61,199.944842802,32,0.02380968
1558526787990,2626,51.5848353014,18.8235294118,25.4901960784,61,151.682294539,32,0.02380968
1558526789381,2616,51.5848353014,16.862745098,19.6078431373,63,144.787644788,33,0.02380968
1558526790755,2604,50.9633312617,16.862745098,16.862745098,61,144.787644788,33,0.02380968
1558526792113,2580,50.9633312617,16.862745098,15.2941176471,59,144.787644788,33,0.02380968
1558526793471,2566,50.3418272219,16.862745098,14.5098039216,63,144.787644788,33,0.02380968
1558526794892,2544,49.7203231821,16.862745098,14.1176470588,63,144.787644788,34,0.02380968
1558526796286,2513,49.7203231821,16.862745098,14.1176470588,63,144.787644788,34,0.02380968
1558526797657,2506,49.0988191423,16.862745098,14.5098039216,63,137.892995036,34,0.02380968
1558526799032,2475,48.4773151025,16.862745098,14.5098039216,63,137.892995036,34,0.02380968
1558526800405,2434,47.8558110628,16.862745098,14.5098039216,63,137.892995036,34,0.02380968
1558526801780,2393,47.234307023,16.862745098,14.5098039216,63,137.892995036,34,0.02380968
1558526803154,2344,45.9912989434,16.862745098,14.5098039216,63,137.892995036,34,0.02380968
1558526804529,2303,45.3697949037,16.862745098,14.1176470588,63,186.155543298,34,0.02380968
1558526805887,2254,44.7482908639,16.862745098,17.2549019608,63,137.892995036,34,0.02380968
1558526807245,2235,44.1267868241,16.862745098,15.6862745098,63,144.787644788,34,0.02380968
1558526808620,2200,42.8837787446,16.862745098,15.2941176471,62,144.787644788,34,0.02380968
1558526809978,2163,42.2622747048,24.3137254902,16.4705882353,62,248.207391065,34,0.02380968
1558526811352,2176,42.2622747048,24.7058823529,23.137254902,62,261.996690568,34,0.02380968
1558526812710,2163,42.8837787446,16.862745098,22.7450980392,62,151.682294539,34,0.02380968
1558526814089,2145,42.2622747048,16.862745098,19.2156862745,61,227.523441809,34,0.02380968
1558526815458,2134,41.640770665,27.0588235294,25.4901960784,62,330.943188086,34,0.02380968
1558526816832,2173,42.2622747048,28.6274509804,34.9019607843,62,337.837837838,34,0.02380968
1558526818191,2212,43.5052827843,35.2941176471,45.8823529412,62,475.730832874,34,0.02380968
1558526819553,2293,44.7482908639,31.7647058824,54.5098039216,62,392.995035852,34,0.02380968
1558526820923,2341,45.9912989434,23.9215686275,52.1568627451,62,220.628792057,34,0.02380968
1558526822298,2353,45.9912989434,23.5294117647,39.6078431373,62,241.312741313,34,0.02380968
1558526823655,2352,45.9912989434,26.2745098039,36.0784313725,62,275.785990072,34,0.02380968
1558526825019,2380,46.6128029832,32.9411764706,43.137254902,62,296.469939327,34,0.02380968
1558526826387,2400,47.234307023,18.431372549,38.0392156863,62,151.682294539,33,0.02380968
1558526827779,2371,46.6128029832,16.862745098,26.6666666667,62,137.892995036,33,0.02380968
1558526829152,2371,45.9912989434,30.1960784314,29.8039215686,62,255.102040816,34,0.02380968
1558526830546,2380,46.6128029832,24.3137254902,26.6666666667,62,213.734142306,34,0.02380968
1558526831918,2377,46.6128029832,16.862745098,22.3529411765,62,137.892995036,34,0.02380968
1558526833308,2350,45.9912989434,16.862745098,18.431372549,62,137.892995036,34,0.02380968
1558526834683,2325,45.3697949037,16.862745098,16.4705882353,62,137.892995036,34,0.02380968
1558526836057,2345,45.3697949037,31.3725490196,22.3529411765,62,379.205736349,34,0.02380968
1558526837431,2376,46.6128029832,31.3725490196,36.4705882353,62,379.205736349,34,0.02380968
1558526838788,2445,47.8558110628,22.7450980392,40.0,62,220.628792057,34,0.02380968
1558526840162,2470,48.4773151025,20.3921568627,32.1568627451,61,193.05019305,34,0.02380968
1558526841521,2483,48.4773151025,20.3921568627,27.4509803922,61,227.523441809,34,0.02380968
1558526842885,2494,49.0988191423,25.8823529412,27.8431372549,61,268.89134032,34,0.02380968
1558526844237,2509,49.0988191423,25.8823529412,30.5882352941,61,268.89134032,34,0.02380968
1558526845612,2511,49.0988191423,30.5882352941,34.5098039216,61,399.889685604,34,0.02380968
1558526846987,2523,49.7203231821,32.1568627451,44.3137254902,61,386.1003861,34,0.02380968
1558526848362,2531,49.7203231821,26.2745098039,45.0980392157,61,255.102040816,33,0.02380968
1558526849719,2525,49.7203231821,23.137254902,38.0392156863,59,296.469939327,33,0.02380968
1558526851077,2522,49.0988191423,31.7647058824,42.3529411765,61,386.1003861,33,0.02380968
1558526852435,2556,50.3418272219,31.7647058824,46.6666666667,60,372.311086597,33,0.02380968
1558526853809,2592,50.9633312617,25.8823529412,43.5294117647,60,255.102040816,33,0.02380968
1558526855167,2603,50.9633312617,28.6274509804,34.1176470588,60,303.364589079,33,0.02380968
1558526856527,2603,50.9633312617,22.3529411765,34.9019607843,58,186.155543298,33,0.02380968
1558526857885,2576,50.9633312617,18.0392156863,27.4509803922,58,199.944842802,33,0.02380968
1558526859261,2566,50.3418272219,20.7843137255,25.0980392157,58,206.839492554,33,0.02380968
1558526860616,2540,49.7203231821,25.0980392157,26.2745098039,51,317.153888582,33,0.02380968
1558526861976,2554,49.7203231821,29.0196078431,33.7254901961,49,324.048538334,33,0.02380968
1558526863334,2571,50.3418272219,34.9019607843,43.137254902,49,455.046883618,33,0.02380968
1558526864692,2608,50.9633312617,34.9019607843,52.5490196078,49,455.046883618,33,0.02380968
1558526866067,2651,52.2063393412,24.7058823529,51.7647058824,49,172.366243795,33,0.02380968
1558526867441,2601,51.5848353014,16.862745098,35.2941176471,49,289.575289575,33,0.02380968
1558526868816,2572,50.3418272219,29.4117647059,36.0784313725,49,324.048538334,33,0.02380968
1558526870174,2575,50.3418272219,25.8823529412,38.0392156863,49,261.996690568,33,0.02380968
1558526871532,2554,50.3418272219,21.9607843137,33.3333333333,49,213.734142306,33,0.02380968
1558526872921,2499,49.0988191423,16.862745098,27.8431372549,49,151.682294539,33,0.02380968
1558526874281,2403,47.234307023,17.2549019608,22.3529411765,49,324.048538334,33,0.02380968
1558526875639,2325,45.9912989434,30.5882352941,34.1176470588,49,365.416436845,33,0.02380968
1558526877001,2247,44.1267868241,23.9215686275,31.7647058824,49,551.571980143,33,0.02380968
1558526878387,2230,43.5052827843,48.2352941176,60.0,49,641.202426917,33,0.02380968
1558526879808,2276,44.7482908639,48.2352941176,76.862745098,50,641.202426917,33,0.02380968
1558526881199,2337,45.9912989434,36.4705882353,80.7843137255,50,606.729178158,33,0.02380968
1558526882577,2383,46.6128029832,44.7058823529,83.9215686275,49,579.150579151,33,0.02380968
1558526883946,2443,47.8558110628,41.568627451,84.3137254902,49,565.361279647,33,0.02380968
1558526885337,2489,48.4773151025,33.7254901961,77.2549019608,50,427.468284611,33,0.02380968
1558526886712,2498,49.0988191423,32.9411764706,69.4117647059,49,372.311086597,33,0.02380968
1558526888070,2499,49.0988191423,29.0196078431,58.8235294118,49,303.364589079,32,0.02380968
1558526889428,2476,48.4773151025,30.9803921569,51.3725490196,49,365.416436845,32,0.02380968
1558526890802,2475,48.4773151025,30.5882352941,51.3725490196,51,365.416436845,32,0.02380968
1558526892176,2466,48.4773151025,24.3137254902,49.0196078431,50,248.207391065,32,0.02380968
1558526893551,2421,47.8558110628,16.862745098,37.2549019608,51,275.785990072,32,0.02380968
1558526894912,2375,46.6128029832,29.4117647059,38.8235294118,50,344.73248759,33,0.02380968
1558526896268,2379,46.6128029832,29.0196078431,42.7450980392,50,193.05019305,33,0.02380968
1558526897626,2333,45.9912989434,17.2549019608,31.7647058824,50,227.523441809,33,0.02380968
1558526899000,2285,44.7482908639,25.8823529412,31.7647058824,50,268.89134032,33,0.02380968
1558526900359,2278,44.7482908639,32.5490196078,34.9019607843,50,427.468284611,33,0.02380968
1558526901718,2316,45.3697949037,30.1960784314,46.6666666667,51,289.575289575,33,0.02380968
1558526903076,2359,45.9912989434,25.8823529412,41.9607843137,51,275.785990072,33,0.02380968
1558526904449,2388,46.6128029832,27.0588235294,39.6078431373,50,296.469939327,33,0.02380968
1558526905824,2428,47.8558110628,27.0588235294,38.431372549,49,289.575289575,33,0.02380968
1558526907182,2468,48.4773151025,16.862745098,35.2941176471,50,151.682294539,33,0.02380968
1558526908540,2456,48.4773151025,16.862745098,25.4901960784,50,144.787644788,33,0.02380968
1558526909915,2409,47.234307023,16.862745098,20.7843137255,49,144.787644788,33,0.02380968
1558526911309,2257,44.1267868241,16.862745098,19.2156862745,50,151.682294539,33,0.02380968
1558526912695,2039,39.7762585457,16.862745098,19.2156862745,49,165.471594043,33,0.02380968
1558526914101,1912,37.2902423866,16.862745098,19.2156862745,49,172.366243795,33,0.02380968
1558526915459,1833,36.047234307,16.862745098,19.6078431373,50,179.260893547,33,0.02380968
1558526916833,1447,33.5612181479,16.862745098,30.1960784314,52,213.734142306,33,0.02380968
1558526918224,1030,31.0752019888,16.862745098,35.2941176471,52,220.628792057,33,0.02380968
1558526919583,1026,30.453697949,16.862745098,27.4509803922,49,337.837837838,33,0.02380968
1558526920957,1550,29.8321939093,36.862745098,39.2156862745,49,579.150579151,33,0.02380968
1558526922315,1625,31.6967060286,16.862745098,49.4117647059,49,193.05019305,33,0.02380968
1558526923690,1590,31.0752019888,16.862745098,36.862745098,50,186.155543298,33,0.02380968
1558526925112,1540,30.453697949,32.5490196078,38.0392156863,52,503.309431881,33,0.02380968
1558526926502,1608,31.0752019888,22.7450980392,46.2745098039,51,310.259238831,33,0.02380968
1558526927893,1624,31.6967060286,22.7450980392,44.7058823529,52,344.73248759,33,0.02380968
1558526929270,1649,32.3182100684,37.2549019608,54.9019607843,52,572.255929399,33,0.02380968
1558526930657,1731,33.5612181479,16.862745098,61.9607843137,52,186.155543298,33,0.02380968
1558526932031,1704,32.9397141081,16.862745098,43.137254902,52,179.260893547,33,0.02380968
1558526933405,1641,32.3182100684,16.862745098,32.9411764706,51,179.260893547,33,0.02380968
1558526934763,1555,30.453697949,16.862745098,27.8431372549,52,179.260893547,33,0.02380968
1558526936122,1468,28.5891858297,16.862745098,25.0980392157,52,193.05019305,33,0.02380968
1558526937512,1172,26.1031696706,16.862745098,31.3725490196,51,213.734142306,33,0.02380968
1558526938871,1050,24.2386575513,16.862745098,25.8823529412,50,186.155543298,33,0.02380968
1558526940233,1204,23.6171535115,16.862745098,24.7058823529,50,186.155543298,33,0.02380968
1558526941587,1195,22.9956494717,25.4901960784,36.0784313725,51,427.468284611,33,0.02380968
1558526942977,1233,23.6171535115,33.3333333333,53.7254901961,52,565.361279647,33,0.02380968
1558526944351,1302,25.4816656308,30.1960784314,59.6078431373,51,537.78268064,33,0.02380968
1558526945742,1361,26.7246737104,17.2549019608,58.0392156863,52,186.155543298,33,0.02380968
1558526947148,1317,26.1031696706,31.7647058824,49.0196078431,52,586.045228902,33,0.02380968
1558526948522,1419,27.3461777502,36.0784313725,65.8823529412,52,586.045228902,33,0.02380968
1558526949927,1498,29.2106898695,16.862745098,67.4509803922,52,213.734142306,33,0.02380968
1558526951302,1491,29.2106898695,16.862745098,46.2745098039,52,572.255929399,33,0.02380968
1558526952676,1520,29.8321939093,36.4705882353,62.3529411765,52,565.361279647,33,0.02380968
1558526954035,1611,31.6967060286,28.6274509804,67.4509803922,52,351.627137341,33,0.02380968
1558526955409,1643,32.3182100684,18.8235294118,54.5098039216,51,234.418091561,33,0.02380968
1558526956767,1657,32.3182100684,18.8235294118,41.1764705882,51,234.418091561,33,0.02380968
1558526958161,1654,32.3182100684,16.862745098,33.7254901961,51,186.155543298,33,0.02380968
1558526959548,1627,31.6967060286,16.862745098,28.2352941176,51,186.155543298,33,0.02380968
1558526960937,1070,28.5891858297,16.862745098,40.0,51,220.628792057,33,0.02380968
1558526962343,912,27.3461777502,16.862745098,45.0980392157,52,241.312741313,33,0.02380968
1558526963722,924,27.9676817899,16.862745098,40.3921568627,52,241.312741313,33,0.02380968
1558526965092,932,27.9676817899,16.862745098,37.2549019608,51,234.418091561,33,0.02380968
